subset,gen_anc,sex_chr_nonpar_group,variant_qc,capture,csq_set,csq,loftee_label,loftee_flags,max_af,n_non_ref_mean,n_non_ref_min,n_non_ref_max,n_non_ref_q25,n_non_ref_q50,n_non_ref_q75,n_het_mean,n_het_min,n_het_max,n_het_q25,n_het_q50,n_het_q75,n_hom_var_mean,n_hom_var_min,n_hom_var_max,n_hom_var_q25,n_hom_var_q50,n_hom_var_q75,n_hemi_var_mean,n_hemi_var_min,n_hemi_var_max,n_hemi_var_q25,n_hemi_var_q50,n_hemi_var_q75,n_high_ab_het_ref_mean,n_high_ab_het_ref_min,n_high_ab_het_ref_max,n_high_ab_het_ref_q25,n_high_ab_het_ref_q50,n_high_ab_het_ref_q75,n_over_gq_60_mean,n_over_gq_60_min,n_over_gq_60_max,n_over_gq_60_q25,n_over_gq_60_q50,n_over_gq_60_q75,n_over_dp_20_mean,n_over_dp_20_min,n_over_dp_20_max,n_over_dp_20_q25,n_over_dp_20_q50,n_over_dp_20_q75,n_over_dp_30_mean,n_over_dp_30_min,n_over_dp_30_max,n_over_dp_30_q25,n_over_dp_30_q50,n_over_dp_30_q75,n_non_ref_alleles_mean,n_non_ref_alleles_min,n_non_ref_alleles_max,n_non_ref_alleles_q25,n_non_ref_alleles_q50,n_non_ref_alleles_q75,n_singleton_mean,n_singleton_min,n_singleton_max,n_singleton_q25,n_singleton_q50,n_singleton_q75,n_singleton_ti_mean,n_singleton_ti_min,n_singleton_ti_max,n_singleton_ti_q25,n_singleton_ti_q50,n_singleton_ti_q75,n_singleton_tv_mean,n_singleton_tv_min,n_singleton_tv_max,n_singleton_tv_q25,n_singleton_tv_q50,n_singleton_tv_q75,n_insertion_mean,n_insertion_min,n_insertion_max,n_insertion_q25,n_insertion_q50,n_insertion_q75,n_deletion_mean,n_deletion_min,n_deletion_max,n_deletion_q25,n_deletion_q50,n_deletion_q75,n_transition_mean,n_transition_min,n_transition_max,n_transition_q25,n_transition_q50,n_transition_q75,n_transversion_mean,n_transversion_min,n_transversion_max,n_transversion_q25,n_transversion_q50,n_transversion_q75,n_indel_mean,n_indel_min,n_indel_max,n_indel_q25,n_indel_q50,n_indel_q75,n_snp_mean,n_snp_min,n_snp_max,n_snp_q25,n_snp_q50,n_snp_q75,r_ti_tv_mean,r_ti_tv_min,r_ti_tv_max,r_ti_tv_q25,r_ti_tv_q50,r_ti_tv_q75,r_ti_tv_singleton_mean,r_ti_tv_singleton_min,r_ti_tv_singleton_max,r_ti_tv_singleton_q25,r_ti_tv_singleton_q50,r_ti_tv_singleton_q75,r_het_hom_var_mean,r_het_hom_var_min,r_het_hom_var_max,r_het_hom_var_q25,r_het_hom_var_q50,r_het_hom_var_q75,r_insertion_deletion_mean,r_insertion_deletion_min,r_insertion_deletion_max,r_insertion_deletion_q25,r_insertion_deletion_q50,r_insertion_deletion_q75
gnomad,nfe,x_nonpar,,,,,,,,929.9836818,352,2055,661,950,1077,340.3015813,0,1529,0,475,624,244.9758114,0,933,0,350,459,344.7062891,0,1305,0,0,650,0.04014345169,0,9,0,0,0,673.8708863,64,1966,297,714,923,589.4475473,64,1787,293,592,736,410.4896854,4,1557,156,394,545,1174.959493,352,2780,656,1199,1522,0.7780131869,0,105,0,0,1,0.3763574494,0,62,0,0,1,0.3385305195,0,32,0,0,1,55.19729643,5,137,31,52,76,41.81262612,3,125,22,39,58,758.3665878,240,1779,430,795,973,319.5829829,84,813,177,324,421,97.00992255,11,262,53,90,132,1077.949571,332,2546,607,1138,1397,2.398640648,1.846153846,3.42,2.301369863,2.386058981,2.484771574,0.4997350271,0,10,0,0,1,1.39183518,0.3495145631,2.970178926,1.272925764,1.382636656,1.498614958,1.377563294,0.4736842105,7.666666667,1.210526316,1.333333333,1.488888889
gnomad,nfe,y_nonpar,,,,,,,,3.273613921,0,74,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3.273613921,0,74,0,1,5,0,0,0,0,0,0,1.03233134,0,41,0,0,1,1.096545642,0,48,0,0,1,0.49355226,0,33,0,0,0,3.273613921,0,74,0,1,5,0.03272783867,0,6,0,0,0,0.01740519228,0,3,0,0,0,0.01279913437,0,3,0,0,0,0.2159622325,0,4,0,0,0,0.02417161364,0,4,0,0,0,1.965637993,0,39,0,1,3,1.067842082,0,31,0,0,2,0.2401338462,0,6,0,0,0,3.033480075,0,68,0,1,5,1.68350537,0,11,1,1.5,2.111111111,0.05155767891,0,3,0,0,0,NaN,null,null,null,null,null,0.637984132,0,4,0,1,1
gnomad,remaining,autosome_or_par,pass,broad,,,,,,42837.39953,24330,65728,37204,40598,49022,27048.06838,15276,46977,23141,25758,30760,15789.33115,8994,24301,13795,14985,18044,0,0,0,0,0,0,2.068282668,0,57,1,1,3,39979.16326,21914,63093,34552,38087,45970,35812.51235,18467,58429,30837,34206,41487,29813.79191,11131,54164,25509,29153,34768,58626.73068,33324,88039,51211,55421,67326,37.49168819,0,914,15,26,50,18.09374793,0,230,7,12,26,16.43453209,0,869,6,11,22,1617.96917,540,2771,1288,1477,2015,1480.049175,549,2506,1199,1368,1817,40169.56249,24041,59120,35320,37881,45644,15359.14984,8180,23681,13276,14468,17802,3098.018346,1101,5238,2484,2852,3832,55528.71233,32221,82801,48694,52675,63509,2.625456851,2.423356192,2.967252017,2.565205729,2.622286125,2.667883468,1.225883113,0,14,0.8,1.09375,1.428571429,1.715794702,0.8877099912,2.598839429,1.625723473,1.673181208,1.744500314,1.088794023,0.8659305994,1.268336315,1.06362237,1.090505275,1.115384615
gnomad,remaining,x_nonpar,pass,broad,,,,,,322.517021,88,1077,214,298,420,177.5924233,0,805,0,225,332,40.12987615,0,301,0,38,72,104.7947215,0,648,0,0,201,0.01377574674,0,3,0,0,0,271.1360355,20,1026,132,264,382,245.5629512,21,946,135,233,336,194.7061395,0,854,91,187,280,362.6468971,88,1366,212,333,480,0.8184316842,0,39,0,0,1,0.4472481621,0,12,0,0,1,0.3240280813,0,38,0,0,0,9.51102722,0,46,5,8,13,11.22514736,0,42,6,10,16,248.6553414,54,937,147,227,323,93.25538115,15,347,56,83,126,20.73617458,0,85,12,19,29,341.9107226,79,1284,200,311,450,2.728836192,1.588235294,5.4,2.491803279,2.695652174,2.921052632,0.6541143785,0,8,0,0,1,4.781185968,0.7928571429,13.34042553,3.826086957,4.633333333,5.591397849,0.9492291991,0,11,0.6,0.8235294118,1.117647059
gnomad,remaining,y_nonpar,pass,broad,,,,,,1.509302,0,25,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1.509302,0,25,0,1,2,0,0,0,0,0,0,0.6738704714,0,11,0,0,1,0.7072317807,0,13,0,0,1,0.399986012,0,9,0,0,0,1.509302,0,25,0,1,2,0.01671562456,0,2,0,0,0,0.0100013988,0,2,0,0,0,0.006434466359,0,2,0,0,0,0.07854245349,0,2,0,0,0,0.02818576025,0,2,0,0,0,0.878794237,0,10,0,0,1,0.5237795496,0,14,0,0,1,0.1067282137,0,3,0,0,0,1.402573787,0,24,0,1,2,1.137295519,0,7,0.5,1,1.75,0.03296703297,0,1,0,0,0,NaN,null,null,null,null,null,0.1236979167,0,2,0,0,0
gnomad,remaining,autosome_or_par,pass,ukb,,,,,,22573.6167,14108,31264,20822,22638,24368,14311.70299,8752,21095,13048,14581,15339,8261.913703,5228,11465,7630,7949,9068,0,0,0,0,0,0,0.792767733,0,15,0,0,1,22173.0906,13387,31044,20509,22430,24073,21690.07308,11817,30789,20049,21598,23754,19931.91483,7253,29972,18335,19875,21937,30835.5304,19350,41473,28607,30399,33508,20.30270217,0,303,8,13,27,10.07977349,0,116,4,7,14,8.914464534,0,298,3,6,12,388.8924101,98,645,285,315,526,369.349096,109,652,272,303,491,22586.10802,14751,30148,21164,22371,24226,7491.180873,4357,10108,6882,7270,8269,758.2415061,214,1288,558,606,1017,30077.28889,19136,40256,28031,29736,32481,3.025808422,2.834999412,3.449162268,2.935569179,3.028321533,3.089793195,1.360392072,0,16,0.7777777778,1.125,1.666666667,1.738021481,0.9092891409,2.623334579,1.647779987,1.698573451,1.774261838,1.047536326,0.7062937063,1.374358974,1.006944444,1.052083333,1.091575092
gnomad,remaining,x_nonpar,pass,ukb,,,,,,170.2070005,49,493,115,167,209,94.52066362,0,385,0,135,173,19.28654216,0,158,0,19,35,56.39979469,0,342,0,0,113,0.007219021127,0,3,0,0,0,155.3129015,18,489,87,157,204,152.8845288,18,486,89,155,202,130.9967548,1,465,64,139,185,189.4935426,49,632,116,189,244,0.4363202861,0,18,0,0,1,0.2500827869,0,9,0,0,0,0.1685873237,0,18,0,0,0,3.98668786,0,21,2,3,6,2.738691304,0,17,1,2,4,140.3324061,33,457,86,141,180,42.43575733,6,149,26,41,55,6.725379164,0,37,3,5,10,182.7681635,47,600,112,187,236,3.398618362,1.448275862,9.166666667,3.014084507,3.320754717,3.695652174,0.4429148835,0,6,0,0,1,5.456233828,0.8255813953,30.33333333,4.073170732,5.113636364,6.454545455,1.603729252,0,13,1,1.333333333,2
gnomad,remaining,y_nonpar,pass,ukb,,,,,,0.5255979857,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5255979857,0,6,0,0,1,0,0,0,0,0,0,0.4036928242,0,6,0,0,0,0.4057210799,0,6,0,0,0,0.2503147293,0,5,0,0,0,0.5255979857,0,6,0,0,1,0.006224646804,0,2,0,0,0,0.0040565114,0,1,0,0,0,0.002168135404,0,1,0,0,0,0.001468736886,0,1,0,0,0,6.99E-05,0,1,0,0,0,0.2881521891,0,3,0,0,0,0.2359071199,0,4,0,0,0,0.001538676738,0,1,0,0,0,0.524059309,0,6,0,0,1,0.4575828007,0,3,0,0.5,0.6666666667,0.03225806452,0,1,0,0,0,NaN,null,null,null,null,null,0,0,0,0,0,0
gnomad,remaining,autosome_or_par,pass,ukb_broad_intersect,coding,,,,,18675.41321,13488,23784,18314,18546,18863,11862.70862,7921,16223,11395,11656,12031,6812.704583,4991,8676,6691,6837,6951,0,0,0,0,0,0,0.6564673157,0,15,0,0,1,18424.47897,12828,23644,18042,18374,18704,18146.00252,11028,23499,17687,18207,18580,16854.63872,6900,22844,15919,17031,17930,25488.11779,18479,31504,25182,25458,25790,17.25418902,0,281,7,12,23,8.599907279,0,108,3,6,12,7.620140407,0,276,3,5,10,148.5969932,67,194,142,151,159,172.3437645,81,254,165,174,182,19229.69773,14176,23835,18976,19185,19433,5937.479303,4102,7309,5864,5953,6042,320.9407577,156,413,310,325,338,25167.17703,18318,31125,24850,25129,25460,3.240194134,3.040466926,3.527547538,3.206175131,3.233104142,3.263828361,1.362123116,0,15,0.75,1.090909091,1.666666667,1.745410667,0.912978331,2.647029703,1.653606153,1.705010377,1.782242576,0.864172231,0.5736842105,1.386363636,0.8117647059,0.8633879781,0.9122807018
gnomad,remaining,x_nonpar,pass,ukb_broad_intersect,coding,,,,,137.4550632,44,385,93,141,166,77.82002119,0,311,0,108,140,13.9961918,0,120,0,12,24,45.63885025,0,252,0,0,91,0.006821643817,0,3,0,0,0,128.1709716,11,384,75,137,164,127.0067223,11,378,76,135,163,111.2744884,0,366,59,119,154,151.4512551,44,479,92,156,190,0.3728392609,0,17,0,0,1,0.2161401417,0,9,0,0,0,0.1440492748,0,17,0,0,0,0.5008609842,0,6,0,0,1,1.100105967,0,8,0,1,2,116.4822174,30,370,71,121,147,33.36807073,4,110,21,33,43,1.600966951,0,10,1,1,2,149.8502881,43,472,91,156,188,3.588920758,1.615384615,10.5,3.127659574,3.5,3.944444444,0.3937358967,0,6,0,0,1,6.34868177,0.8684210526,38.5,4.607142857,5.909090909,7.611111111,0.3900317369,0,5,0,0,1
gnomad,remaining,y_nonpar,pass,ukb_broad_intersect,coding,,,,,0.5069240453,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5069240453,0,6,0,0,1,0,0,0,0,0,0,0.392922087,0,6,0,0,0,0.3948804029,0,6,0,0,0,0.244789481,0,5,0,0,0,0.5069240453,0,6,0,0,1,0.0060847671,0,2,0,0,0,0.003916631697,0,1,0,0,0,0.002168135404,0,1,0,0,0,0,0,0,0,0,0,6.99E-05,0,1,0,0,0,0.2713666247,0,3,0,0,1,0.2354874808,0,4,0,0,0,6.99E-05,0,1,0,0,0,0.5068541055,0,6,0,0,1,0.4119103087,0,3,0,0.5,0.5,0.03225806452,0,1,0,0,0,NaN,null,null,null,null,null,0,0,0,0,0,0
gnomad,remaining,autosome_or_par,pass,ukb_broad_intersect,lof,,HC,no_flags,,49.13136632,21,111,45,49,53,36.73587655,12,104,33,37,41,12.39548977,1,24,10,12,14,0,0,0,0,0,0,0.06450758328,0,4,0,0,0,47.97738261,20,86,44,48,52,46.52907477,18,80,42,47,51,41.4798331,7,69,37,41,46,61.52685608,22,118,57,62,66,0.9044638718,0,37,0,1,1,0.1364328763,0,3,0,0,0,0.1626597788,0,32,0,0,0,15.52202133,2,74,13,16,18,22.87290549,8,42,20,23,26,13.98102523,1,29,12,14,16,9.150904033,1,62,7,9,11,38.39492682,16,97,35,38,42,23.13192927,6,76,20,23,26,1.669144716,0.08333333333,17,1.2,1.545454545,2,0.1643091103,0,3,0,0,0,3.191670956,0.8636363636,26.5,2.4,2.923076923,3.666666667,0.6974507514,0.1428571429,3.25,0.5652173913,0.6818181818,0.8095238095
gnomad,remaining,x_nonpar,pass,ukb_broad_intersect,lof,,HC,no_flags,,0.1233856547,0,3,0,0,0,0.0906351414,0,3,0,0,0,4.3E-04,0,1,0,0,0,0.03232002119,0,3,0,0,0,0,0,0,0,0,0,0.1125240082,0,3,0,0,0,0.1103715478,0,3,0,0,0,0.09652957149,0,3,0,0,0,0.1238161468,0,3,0,0,0,0.01086164647,0,3,0,0,0,0.001920656997,0,1,0,0,0,0.002682296841,0,3,0,0,0,0.01357705808,0,3,0,0,0,0.04897675343,0,3,0,0,0,0.04738724419,0,2,0,0,0,0.01387509107,0,3,0,0,0,0.06255381151,0,3,0,0,0,0.06126233525,0,3,0,0,0,0.03155339806,0,1,0,0,0,0,0,0,0,0,0,0.07692307692,0,1,0,0,0,0.02819414704,0,2,0,0,0
gnomad,remaining,y_nonpar,pass,ukb_broad_intersect,lof,,HC,no_flags,,3.5E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5E-04,0,1,0,0,0,0,0,0,0,0,0,3.5E-04,0,1,0,0,0,3.5E-04,0,1,0,0,0,2.8E-04,0,1,0,0,0,3.5E-04,0,1,0,0,0,1.4E-04,0,1,0,0,0,6.99E-05,0,1,0,0,0,6.99E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8E-04,0,1,0,0,0,6.99E-05,0,1,0,0,0,0,0,0,0,0,0,3.5E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null
gnomad,remaining,autosome_or_par,pass,ukb_broad_intersect,lof,,HC,with_flags,,30.89403272,14,53,27,31,34,22.07752169,6,45,19,22,25,8.816511027,1,23,7,9,11,0,0,0,0,0,0,0.01940525863,0,4,0,0,0,29.86939532,11,52,27,30,33,28.83290284,9,51,25,29,32,25.56520299,6,51,22,25,29,39.71054374,16,66,35,40,44,0.1457381284,0,4,0,0,0,0.02106099742,0,2,0,0,0,0.02539903305,0,3,0,0,0,12.57467382,1,30,10,12,15,13.24408901,3,29,11,13,15,9.945691768,2,23,8,10,12,3.946089145,0,13,3,4,5,25.81876283,8,48,22,26,29,13.89178091,3,28,12,14,16,3.118266041,0.375,20,1.833333333,2.6,3.666666667,0.03633916555,0,2,0,0,0,2.89297845,0.3043478261,37,1.888888889,2.5,3.428571429,0.9852280274,0.09090909091,4,0.7692307692,0.9375,1.166666667
gnomad,remaining,x_nonpar,pass,ukb_broad_intersect,lof,,HC,with_flags,,0.006523610835,0,3,0,0,0,0.004735412941,0,3,0,0,0,0,0,0,0,0,0,0.001788197894,0,1,0,0,0,0,0,0,0,0,0,0.005927544871,0,3,0,0,0,0.005960659646,0,3,0,0,0,0.005530167561,0,3,0,0,0,0.006523610835,0,3,0,0,0,5.96E-04,0,3,0,0,0,9.93E-05,0,1,0,0,0,3.31E-05,0,1,0,0,0,6.62E-04,0,1,0,0,0,0.00142393536,0,3,0,0,0,0.003410821909,0,1,0,0,0,0.00102655805,0,1,0,0,0,0.002086230876,0,3,0,0,0,0.004437379959,0,2,0,0,0,0.03225806452,0,1,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,0,0,0,0,0,0
gnomad,remaining,y_nonpar,pass,ukb_broad_intersect,lof,,HC,with_flags,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null
gnomad,remaining,autosome_or_par,pass,ukb_broad_intersect,lof,,HC,,,80.02539903,41,144,74,80,86,58.81339824,25,126,53,58,64,21.21200079,6,38,18,21,24,0,0,0,0,0,0,0.08391284191,0,4,0,0,0,77.84677793,38,118,72,78,84,75.36197761,33,119,69,75,82,67.0450361,17,115,60,67,74,101.2373998,52,168,95,101,108,1.050202,0,40,0,1,2,0.1574938738,0,3,0,0,0,0.1880588118,0,35,0,0,0,28.09669515,6,84,25,28,32,36.1169945,17,64,33,36,39,23.926717,7,41,21,24,27,13.09699318,2,75,11,13,15,64.21368965,28,115,59,64,70,37.02371018,14,96,34,37,41,1.938141848,0.28,10.5,1.533333333,1.846153846,2.25,0.1868391464,0,3,0,0,0,2.921194351,0.8620689655,13.71428571,2.28,2.76,3.315789474,0.7888231172,0.2444444444,2.709677419,0.6764705882,0.7804878049,0.8888888889
gnomad,remaining,x_nonpar,pass,ukb_broad_intersect,lof,,HC,,,0.1299092655,0,3,0,0,0,0.09537055434,0,3,0,0,0,4.3E-04,0,1,0,0,0,0.03410821909,0,3,0,0,0,0,0,0,0,0,0,0.1184515531,0,3,0,0,0,0.1163322074,0,3,0,0,0,0.1020597391,0,3,0,0,0,0.1303397576,0,3,0,0,0,0.01145771243,0,3,0,0,0,0.002020001325,0,1,0,0,0,0.002715411617,0,3,0,0,0,0.0142393536,0,3,0,0,0,0.05040068879,0,3,0,0,0,0.0507980661,0,2,0,0,0,0.01490164912,0,3,0,0,0,0.06464004239,0,3,0,0,0,0.06569971521,0,3,0,0,0,0.03837471783,0,1,0,0,0,0,0,0,0,0,0,0.07692307692,0,1,0,0,0,0.02877947295,0,2,0,0,0
gnomad,remaining,y_nonpar,pass,ukb_broad_intersect,lof,,HC,,,3.5E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5E-04,0,1,0,0,0,0,0,0,0,0,0,3.5E-04,0,1,0,0,0,3.5E-04,0,1,0,0,0,2.8E-04,0,1,0,0,0,3.5E-04,0,1,0,0,0,1.4E-04,0,1,0,0,0,6.99E-05,0,1,0,0,0,6.99E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8E-04,0,1,0,0,0,6.99E-05,0,1,0,0,0,0,0,0,0,0,0,3.5E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null
gnomad,remaining,autosome_or_par,pass,ukb_broad_intersect,lof,,LC,,,40.99609246,21,65,37,41,44,28.33498907,11,53,25,28,32,12.66110338,3,24,11,13,14,0,0,0,0,0,0,0.01155705676,0,2,0,0,0,40.50311279,21,65,37,40,44,39.79958938,19,65,36,40,43,37.16272601,12,64,33,37,41,53.65719584,29,82,49,54,57,0.1244122127,0,8,0,0,0,0.01748460163,0,2,0,0,0,0.02225312935,0,2,0,0,0,12.25210279,3,25,11,12,14,19.16557388,5,36,16,19,22,10.68835684,2,22,9,11,12,11.55116233,3,22,10,11,13,31.41767667,9,52,28,31,35,22.23951917,9,36,20,22,25,0.9744998998,0.1875,3.5,0.7333333333,0.9166666667,1.125,0.02595419847,0,1,0,0,0,2.360834091,0.55,9.333333333,1.833333333,2.25,2.769230769,0.664726314,0.1851851852,2.833333333,0.5294117647,0.64,0.7692307692
gnomad,remaining,x_nonpar,pass,ukb_broad_intersect,lof,,LC,,,0.2348831048,0,3,0,0,0,0.1470627194,0,3,0,0,0,0.01192131929,0,2,0,0,0,0.07589906616,0,3,0,0,0,0,0,0,0,0,0,0.2285581827,0,3,0,0,0,0.22895556,0,3,0,0,0,0.2110073515,0,3,0,0,0,0.2468044241,0,5,0,0,0,0.002318034307,0,1,0,0,0,4.97E-04,0,1,0,0,0,3.31E-04,0,1,0,0,0,0.007550168885,0,2,0,0,0,0.03010133121,0,2,0,0,0,0.04444002914,0,2,0,0,0,0.1647128949,0,4,0,0,0,0.0376515001,0,2,0,0,0,0.209152924,0,5,0,0,0,0.03249512671,0,2,0,0,0,0,0,0,0,0,0,0.2464788732,0,2,0,0,0,0.01231802912,0,1,0,0,0
gnomad,remaining,y_nonpar,pass,ukb_broad_intersect,lof,,LC,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null
gnomad,remaining,autosome_or_par,pass,ukb_broad_intersect,lof,,,,,123.6597126,73,190,117,124,131,88.93453209,42,159,81,89,96,34.72518048,15,57,31,35,38,0,0,0,0,0,0,0.09546989867,0,4,0,0,0,120.9416518,71,168,114,121,128,117.7341877,60,164,110,118,126,106.6175575,45,160,97,107,117,158.384893,93,232,150,159,167,1.179680774,0,41,0,1,2,0.1753096232,0,3,0,0,0,0.2106099742,0,36,0,0,0,41.80001987,16,100,38,42,46,55.39635075,27,88,51,55,60,35.36042122,16,56,32,35,39,25.8281012,10,92,23,26,29,97.19637062,52,144,91,97,104,61.18852242,27,127,57,61,66,1.406201881,0.3804347826,3.6,1.19047619,1.37037037,1.576923077,0.208953196,0,3,0,0,0,2.64654393,0.875,6.947368421,2.194444444,2.540540541,2.941176471,0.7616814296,0.3098591549,2.272727273,0.6727272727,0.7543859649,0.8431372549
gnomad,remaining,x_nonpar,pass,ukb_broad_intersect,lof,,,,,0.3648917147,0,6,0,0,1,0.2425326181,0,6,0,0,0,0.01235181138,0,2,0,0,0,0.1100072853,0,4,0,0,0,0,0,0,0,0,0,0.3471090801,0,5,0,0,1,0.3453871117,0,4,0,0,1,0.3131664349,0,4,0,0,1,0.3772435261,0,6,0,0,1,0.01384197629,0,4,0,0,0,0.002516722962,0,2,0,0,0,0.003046559375,0,3,0,0,0,0.02178952248,0,3,0,0,0,0.08060136433,0,3,0,0,0,0.09523809524,0,3,0,0,0,0.179614544,0,5,0,0,0,0.1023908868,0,4,0,0,0,0.2748526392,0,5,0,0,0,0.08433497889,0,3,0,0,0,0,0,0,0,0,0,0.4171195652,0,3,0,0,1,0.03416557162,0,2,0,0,0
gnomad,remaining,y_nonpar,pass,ukb_broad_intersect,lof,,,,,3.5E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5E-04,0,1,0,0,0,0,0,0,0,0,0,3.5E-04,0,1,0,0,0,3.5E-04,0,1,0,0,0,2.8E-04,0,1,0,0,0,3.5E-04,0,1,0,0,0,1.4E-04,0,1,0,0,0,6.99E-05,0,1,0,0,0,6.99E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8E-04,0,1,0,0,0,6.99E-05,0,1,0,0,0,0,0,0,0,0,0,3.5E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null
gnomad,remaining,autosome_or_par,pass,ukb_broad_intersect,non_coding,,,,,3161.242665,537,5826,2136,2449,4454,1987.762368,324,3936,1337,1591,2764,1173.480297,191,2123,790,900,1672,0,0,0,0,0,0,0.1100404,0,7,0,0,0,3035.417047,481,5802,1964,2242,4367,2861.908934,385,5775,1736,2010,4290,2485.877376,264,5617,1364,1650,3892,4334.722962,728,7757,2941,3310,6136,2.480892774,0,44,1,1,3,1.191966355,0,20,0,1,2,1.063050533,0,44,0,1,2,200.9324127,19,383,127,146,297,158.8386979,13,337,92,109,242,2698.591629,471,4872,1822,2057,3813,1276.360223,211,2250,886,991,1787,359.7711107,41,705,220,251,538,3974.951851,683,7052,2724,3078,5604,2.108462629,1.837755102,2.548286604,2.065902579,2.111804767,2.151481888,0.8930146828,0,11,0,0.6666666667,1,1.707148646,0.9076778144,2.764550265,1.599534342,1.674092934,1.771030993,1.305988644,0.7272727273,2.769230769,1.205128205,1.278481013,1.388888889
gnomad,remaining,x_nonpar,pass,ukb_broad_intersect,non_coding,,,,,27.98572753,0,110,15,25,39,14.21769654,0,89,0,10,26,4.525233459,0,45,0,1,8,9.242797536,0,77,0,0,16,3.97E-04,0,2,0,0,0,23.32873038,0,108,10,19,35,22.2859792,0,108,10,18,33,17.14587059,0,106,5,12,24,32.51096099,0,147,17,27,48,0.05506987218,0,5,0,0,0,0.02927346182,0,3,0,0,0,0.02152460428,0,3,0,0,0,2.755050003,0,17,1,2,4,1.608914498,0,11,0,1,3,20.08666137,0,87,11,17,28,8.060335122,0,52,4,7,11,4.363964501,0,27,1,3,7,28.14699649,0,127,15,24,38,2.856666355,0,28,2,2.5,3.3,0.07958199357,0,3,0,0,0,4.595139499,0,43,2.333333333,3.333333333,5.25,1.554720516,0,14,1,1.25,2
gnomad,remaining,y_nonpar,pass,ukb_broad_intersect,non_coding,,,,,0.01846412086,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01846412086,0,1,0,0,0,0,0,0,0,0,0,0.01063085746,0,1,0,0,0,0.01070079731,0,1,0,0,0,0.005385368583,0,1,0,0,0,0.01846412086,0,1,0,0,0,1.4E-04,0,1,0,0,0,1.4E-04,0,1,0,0,0,0,0,0,0,0,0,0.001468736886,0,1,0,0,0,0,0,0,0,0,0,0.01664568471,0,1,0,0,0,3.5E-04,0,1,0,0,0,0.001468736886,0,1,0,0,0,0.01699538397,0,1,0,0,0,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,NaN,null,null,null,null,null
gnomad,remaining,autosome_or_par,pass,ukb_broad_intersect,,frameshift_variant,HC,no_flags,,22.84677793,9,89,20,23,26,17.49754951,3,86,15,17,20,5.349228426,0,15,4,5,6,0,0,0,0,0,0,0.004801642493,0,4,0,0,0,22.19514537,8,64,19,22,25,21.56106365,6,43,19,21,24,19.33644612,3,38,16,19,22,28.19600636,10,92,25,28,31,0.5816610372,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.18391946,1,72,10,12,14,16.01208689,4,32,14,16,18,0,0,0,0,0,0,0,0,0,0,0,0,28.19600636,10,92,25,28,31,0,0,0,0,0,0,NaN,null,null,null,null,null,NaN,null,null,null,null,null,3.85426615,0.4285714286,35,2.428571429,3.333333333,4.5,0.7979061503,0.05555555556,5.1,0.6153846154,0.7647058824,0.9285714286
